text,label,,
"Seneng bgt liat ko le. Semoga selalu bisa jadi berkat banyak orang ya ko, Jesus bless alwayss, love from medan<U+2661>",2,,
Terimakasih bang<U+0001F64F><U+0001F3FB>,1,,
Tetap semangat bang lee:v,1,,
BANGGA BANGET SAMA LELE<U+2764><U+FE0F>,2,,
07:50 Keahlian LELE beraksi,0,,
Kalo ada waktu sering? kek gini  ya le<U+0001F97A>,1,,
Sehat selalu ya le<U+2661>,2,,
Lele down to earth bgt,2,,
"Mantap leonard,anak muda sosialis,youtuber peduli sesama,",2,,
Gerceep,1,,
Kak Leo kyk nya Cocok jadi Reporter TV Indonesia <U+0001F605>,1,,
Mantap lee<U+0001F44F><U+0001F44F>,1,,
Ternyata Lele ke Manggarai,1,,
"Lele kayak bapak pejabat gitu <U+0001F62D> tapi video kali ini bikin tersentuh banget, aku mungkin nggak bisa bantu banyak tapi jadi ngerasa bersyukur punya fasilitas yang menurut aku nyaman di sekolah",2,,
akhirnya lele upload lagi huhuuu gua tungguin terus,1,,
"I'm So Proud of you.... Kk hebat walaupun kk ngak pernh rasain hidup susah kya kami ini tpi kk mau berbagi kisah dan pengalaman kk ... Kak semoga kk sukses selalu dan selalu memperhatikn orng"" susah dan yang membutuhkan disekitar kk yh. Jesus Belss you kak",2,,
leo today kyud + really handsome,1,,
"Wah hebat, berbuat social itu  baik.  Given back to the communities kalau orang amrik sering bilang. Project kuliah yang sangat baik.  Semoga Asmara nya jadi bagus.  Amin.",2,,
Leo suaranya gemeter gak sih? Terharu ya...bangga bgt sama km ke serius deh rasa pedulinya tuh tinggi,2,,
"Keren Brother.. GBU <U+0001F607>

Slm dri kefa NTT",1,,
ko leo kayanya nahan sedih waktu ngeliatin dinding bangunannya,1,,
Nangis akuhhhh<U+0001F62D>,1,,
15:38 aku juga punya kak mesinnya sangat bermanfaat,1,,
Luar bisa kaka leo sukseskan karirnya sebagai seorang YouTube ber,2,,
"Fase dimana keinginan yang hanya tingal keinginan,dan fase dimana keadaan punya kenyataan:)
Semangat ka leo,karna sebaik baiknya manusia ialah yamg bermanfaat bagi manusia yang lainnya;)))

Jangan lupa bersyukur hari ini;)",2,,
Selalu setia nonton<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>,1,,
"Aku nonton dana nya udh terkumpul, semoga dananya bener2 berguna buat kehidupan sekolah anak2 disitu (paling ga menurut aku bisa buat kamar mandi soalnya sbg cewe kamar mandi kaya gitu bener stressfull bgt,pengalaman aku pas kkn kaya pengen gausah mandi aja gitu) dan yg donasi bisa berguna buat tabungan akhirat nya <U+2764>",2,,
aa lele kebapak2an millenial gitu <U+0001F927><U+0001F970>,1,,
"Panjang umur, Orang Baik!!",,,
"Biasanya kita disana di ajarkan untuk mandiri. Semua tergantung dari asrama yang ditempati. Apalagi yg asramanya seperti ini, biasanya ada yg masak secara berkelompok. Semua makanan (beras dll) dibawa sendiri dari rumah. Anak asrama seperti ini biasanya rasa kekeluargaan lebih tinggi. Apalagi saat ingin makan, kadang makan bersama dalam satu piring yang sama.",2,,
"Lele, namaku laela sering dipanggil lele juga. Semakin jadi orang baik ya lee <U+2661><U+2661>",1,,
weleeee .. Lele Udah di NTT ajah.. welcome to Our Home Lele.. hope you enjoy it,1,,
Sehat selalu ko Leo. Proud,1,,
Paling suka konten kaya gini,1,,
Bagus bgt nih kontennya le<U+0001F44D>,1,,
Marilah kita dukung aksi amal yg disponsori Lele dlm mengentaskan kemiskinan di propinsi NTT,2,,
Suara lele disini persis dan mirip banget kaya papah nya,1,,
"Kak leo dah mulai pintar logat indo timur <U+0001F603><U+0001F44D><U+0001F3FC> bgitu kk logat indo timur tiap kali nanya di indo timur ya bgitu akhiran nya ""ka ? "".  Dimana ka ?,iyo ka , siapaka ?.iyo to, boleh2 , mo sekolah ( mau sekolah).",1,,
Tim gerceppp wkwk,2,,
Semangat <U+0001F60A>,2,,
Semangat kak leee and kita smua !!!,2,,
"Suka caranya menyampaikan

Gak mendramatisir, nangis? biar booom, tanpa nangis tetap kelihatan ketulusannya dan infonya lengkap",2,,
God bless you lele,2,,
"Aku gatau apa cuma aku doang yang ngerasa apa enggak, kok bang leo pas ngomong logatnya beda:v gak kayak biasanya, jd lucu gtu suaranya",1,,
"Yuk gaees yg punya banyak/ kelebihan barang atau alat belajar yg masih bagus bisa lah dijual, uangnya bisa kita donasikan untuk bapak
G harus besar nomimal yg penting ikhlas<U+0001F4AA>",2,,
"U can hear leo's voice shaking, it's trully from his deepest heart<U+0001F64F><U+0001F64F><U+0001F64F>


Ayo tmen"" yang punya rejeki lebih bisa donasi, cek ig story leo<U+0001F525><U+0001F525><U+0001F525>",2,,
Terimakasih bang leo. Sdh mengunjungi tempat kami kususnya d labuan bajo. Semoga sehat selalu. Salam bawa air.,2,,
Hebat lu bang!,1,,
"Lagi serius2 nonton tiba2 Ko Lele ""pok.. pok pok..""<U+0001F62D> Humorku<U+0001F62D><U+0001F602>",1,,
Semoga dibalas kebaikannya ka leo,2,,
Leo aku salut sama kamu<U+2764><U+2764>,1,,
"Saluttt...... !!!
Saat Influencer-Influencer lain sibuk mengekspos Alam Flores..
Anda hadir dengan menunjukan sisi lain dri Flores....",2,,
"Inilah sisi lain dari labuan bajo yg dijadikan wisata premium. 

Terimakasih bro suda mengunjungi kami di NTT. Semoga negri Indonesia tercinta semakin sejahtera..",2,,
stay safe lee,2,,
"Prihatin bangetT_T tertampar buat banyak"" bersyukur",1,,
sangat menginspirasi le...terus berkarya,2,,
Keren le <U+2764><U+FE0F>,2,,
"Leo slalu ngikut logat lokal wkwkw,",2,,
"bang le,,pas ngasih donasi nya ke asramanya di buatkan vlog ga bang le?",2,,
Maap ko aku baru awal awal opening aja dah mo ngakak sama rambut nanas:),2,,
wah tempat asalku!!,1,,
"Jadi guys, kita tu harus bersyukur bisa mendapatkan fasilitas sekolah yg lengkap, sebab banyak orang yang di luar sana yang belum tentu, mendapatkan sama seperti yang kita dapatkan, jadi mari jangan malas-malas belajar!",2,,
Jangan salaah lagi Lee nanti Damianis lagiii wkawkawkawka!!<U+0001F602>,0,,
Wawawaaaaw<U+0001F525><U+0001F525>,1,,
Akhirnya uplod,1,,
7:52 CUKUP LE!!,0,,
"Lele nya kaget<U+0001F604>
Segitu ke kondisi di daerah kita<U+0001F604>",1,,
<U+0001F49E><U+0001F49E>,0,,
Good idea Leo,2,,
<U+2728><U+2728><U+2728>,0,,
Udah lama ngk denger kata2 wadappu<U+0001F918><U+0001F923>,1,,
"SY NTT, TERIMAKASIH, TUHAN MEMBERKATI<U+0001F64F>",2,,
Nggak kebayang gimana dinginnya kalau malam. Semoga bantuan yang kita berikan bisa membantu. Gbu,2,,
Yang sering nonton tapi jarang comment <U+0001F64C>,1,,
Tim gercep kmpul,1,,
Ya Allah aku dulu sekolah males malesan ternyata mereka yg di sana semangat bgt belajar walaupun terbatas kek gitu . Aku malu <U+0001F62D>,2,,
"Lele sopan banget bicara nya , respect",2,,
Akhirnya lele ke kupang <U+0001F60A><U+0001F60A><U+0001F60A>,2,,
"Semangat le,, jadi makin ehemm ma lele <U+263A>",2,,
"Seketika trsadar, 
Bersyukurlah atas apa yg kita miliki sekarang, hidup trlalu byk ngeluh kurang ini kurang itu, maunya bgini maunya bgitu hmmm

Hingga lupa, bahwa d luar sana tak sedikit org yg ingin berada di posisi kita :'(

Semangat semuaa, moga suksess
 usaha tak pernah menghianati hasil <U+270A>",2,,
Keren Brow....usaha lo <U+0001F44D>,2,,
Mkasi bang.. Udah berkunjung ke daerah kami.. Semoga abang selalu diberkati..,2,,
Semangat terus ka,1,,
Kelihatan lele terharu banget dan kayak nahan nangis,2,,
#salamNTT,,,
Ini baru Youtuber sejati..buat konten utk tlg org lain..take care..from Malaysia,2,,
Do your magic netizen!,2,,
Yang sering2 kalo bikin video ya bang,2,,
Bersyukur bgt bisa mandi di kamar mandi,2,,
ada aroma aroma pemgen ke rinjani nih wkwkwkkw,1,,
Mantaapppoolaahhh,1,,
Makasih kaka yg Sudah dukung kami Di Timur,1,,
Thanks Lele udah mampir ke manggarai NTT,2,,
Makasih ya le <U+0001F60A>,2,,
bangga bgt sm lele,2,,
Blessed to be a blessing<U+0001F64F><U+0001F64F><U+0001F605>,2,,
Logatnya leooo lucu wqwq,2,,
"langit nya bagus bgt kak,gilee",1,,
Semangats bang leo,1,,
Leooo <U+2764>,1,,
Cep cep gercep :)))),1,,
7:53 kalo denger suara ayam bawaan ny pgn ngejer trs ya le wkwk,1,,
Kak kalo ada kesempatn main ke Ambon yh kak.... Ditunggu<U+0001F917><U+2764><U+270C>,1,,
Leo <U+0001F97A><U+2764><U+FE0F>,1,,
Suka bangettt sama suasananya,1,,
Emng harus banyak2 bersyukur banget sih... Kita yg punya fasilitas aja sering banget males2an belajar... Terima kasih Le...,2,,
"Di sini memang seperti itu, semua asrama di desa kebanyakannya seperti itu",2,,
<U+263A><U+263A>MASYAALLAH...,2,,
Le bikin konten muncak lagi dong kangen kau muncak,,,
GERCEP<U+2728>,2,,
mantap jiwa<U+2665><U+FE0F><U+0001F90D>,1,,
"Bang coba reaction Chanel YouTube misteri SAKRAL OFFICIAL
itu bar bar bgt dan hantunya ngeri coba bang
Thx<U+0001F64F>",1,,
Video baik kek gini masih ada yang dislike<U+0001F927>,1,,
Bot youtube itu,1,,
Ini asrama ya kami<U+0001F602><U+0001F602>,1,,
Lele ku lelaki baik <U+2764><U+FE0F>,1,,
Good job koo!!,2,,
LELEEEEE TERBAIKKK!!!!!!,2,,
Respect ko<U+0001F917><U+2764>,2,,
Wadappp,1,,
Mantap ko leo,1,,
"7:50
pawang ayam terpanggil",1,,
Respect kak leo,1,,
<U+0001F495><U+0001F495>,0,,
Bikin sekat buat kamar mandi yg terbuka itu leee,2,,
AAAAA GUAA TELATT,1,,
Tumben gw gercep :))),1,,
"Kak Leo, 
Sederhana tapi bermakna",2,,
"Donasi buat kpop yg ultah aja gede,masa donasi buat sodara sebangsa setanah air dikitt<U+0001F604>",2,,
Semangat trus koo,2,,
"Wahhh, kakak lagi di flores

Aku flores jga kaka",2,,
"Mau di Batam, di NTT, setiap ketemu ayam pokpokpok...",1,,
Lopp yu pull Lele<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F36D>,1,,
Cuman mo blng <U+2764><U+FE0F><U+2764><U+FE0F> for Leo<U+0001F919><U+0001F3FE>,1,,
Pround of you le,2,,
"Wkwk....Masi sempat""nya bicara ama ayam....",1,,
Terharu bangettt,1,,
Gokilll,1,,
Salam dari Kupang.. <U+0001F917>,1,,
Jangan skip iklannya kalo mau bantu<U+0001F601>,2,,
gercep gercep,1,,
Semangat le,1,,
Salut sekali,2,,
Semangat le lanjutkan,2,,
Maksih atas motivasinya,2,,
Bang lee naik gunung lagi <U+0001F97A>,2,,
"Mantap bang, gw juga anak asrama katolik",1,,
kenapa logatnya ngikutin lee?<U+0001F633>,1,,
"Kak aku juga dari NTT-FROLES tapi aku Manggarai timur (Borong)
Semoga KK jg kunjung ato maen"" ke NTT Flores Manggarai timur (borong)<U+0001F642>",2,,
Thank u ya ka leo,1,,
Thank u ya ka leo,1,,
Thank u ya ka leo,1,,
Thank u ya ka leo,1,,
17:14 merinding,1,,
"Le kalo dana mencukupi, tempat mandi yg di luar itu di buatkan dinding ato penutup le. Biarpun tdk ada org luar yg masuk ke situ tetap aja mandi di tmpt terbuka tdk akan nyaman. Apalagi mereka anak2 yg sdh menginjak remaja, saat mandi di lihat temen sendiri aja pasti jg tdk nyaman. Thx le",2,,
Salam dari Manggarai Barat<U+0001F60A>,1,,
Semoga pemda setempat menonton ini.,2,,
Le kalau pendapat aku kalau uang donasi ada lebih sedikit beliin kasur juga buat Bapak nya biar nyaman juga tidur nya seperti anak asrama yang di sana jadi pada semangat deh <U+0001F601> terharu deh sama semangat lele dan temen2 online buat bantu bapak nya,2,,
yuk trendingkan :),2,,
Semoga sumbangan yg sy kasih walau sedikit bermanfaat,2,,
Wih lagi di indo bang leo,2,,
Lele lelaki idaman bgttttt,2,,
Wahhh:),1,,
"3 menit yang lalu
162x ditonton 
Wkwk",1,,
buat di intagram dan tag ke ig mentri pendidikan.,2,,
W yang asli anak Flores (orang Ende ) baru tau ada asrama yang modelan gini <U+0001F62D><U+0001F62D>. terima kasih ko udah menginformasikan ini. Jujur aja aku belum pernah liat dikotaku. Tau sih yg kek gtu kos doang Krn dlu ada tmn kelas SMKku yg ngekos modelan gtu. Ternyata ada ya asrama. terima kasih ko udah mau membantu saudara kami di NTT .,2,,
ternyata indonesia timur lumayan maju ya,2,,
"Gak nyangka kompor minyak tanah masih ada, padahal minyak tanah sudah langka dan harganya mahal banget. <U+0001F622><U+0001F622>",1,,
"Di flores rata"" masih pake kompor minyak...bahkan ada yg masih pake tungku",1,,
Trmaksih telah berkunjung k flores khususnya  mnggarai barat ko Le.trmksiih juga telah membatu.,1,,
"Bagi anak2 NTT.. 
rata2 mereka semua tdk masalah dengan tempat tinggalnya,, yg penting murah dan bisa SEKOLA,, karna bagi anak2 SEKOLA d sana,, mereka akan mencari ASRAMA yg murah sesuai dengan PENDAPATAN ORANG TUA NYA,, karna bagi ANAK2 NTT,, SEKOLA lebih utama utuk merubah masa depan..",2,,
Salam dari Flores-Lembata ko Lele,1,,
Jangan skip iklan biar nambah donasi hehe,1,,
Aku juga perna ngerasain seperti ini tapi bersyukur aja,2,,
"Le Kalau Donasi Nya Lebih Itu Kamar Mandi Nya Di Kasih Dinding 
Yang Setuju Like",2,,
Sedihhh,1,,
Kemaren bang lee naik gunung prau gagal muncak<U+0001F614>,1,,
Terima Kasih leo,1,,
Sekarang dimana ko??,1,,
Sudah Kubantu Shere Kak<U+0001F49B>,1,,
Salam dari Kupang NTT lele,1,,
Love you lele<U+2665><U+2665><U+2665><U+2665>,1,,
Ke Ende di rumah pengasingan bung Karno,1,,
Gw sebenarnya kalo dah punya uang sama bisa kirim mungkin gw kirim bgt soalnya saking kasian nya gw gw hampir nangis tapi gw tahan,2,,
Omagahhhh new up,1,,
WADIDAWWWWW<U+0001F592>,1,,
<U+2764><U+2764><U+2764><U+2764><U+2764>,0,,
"Msh sempat iya leee ngomong pookk pookk pookkk, auto ayam nya pada kabur semua..<U+0001F601>",1,,
tumben bgt upload video ga ngmg2 dlu le wkwkw<U+0001F92D>,1,,
GERCEUUPP,1,,
Tumben bgt gercep<U+0001F63F>,1,,
Salam dari kupang NTT bang,1,,
Le kapan balik ke US lagi?,1,,
Coba itung deh berapa kali kak leo ngomong ya,1,,
ga skip iklan.,1,,
2 menit <U+0001F602><U+0001F602><U+0001F602>,1,,
Kmu luar biasa le.,2,,
"lucu banget ""ya pak""",2,,
Kapan kak video di bali bareng kak turah dan gek nana,2,,
mantap leleeee,1,,
aku bangga.,2,,
Mnatp bang pecel,1,,
Akhir nya upload,1,,
Salut sama leleee,1,,
"Terharu,",2,,
Yg nangis terharu sepanjang nonton TT,2,,
"Ke Lembor dong kak
Nga jauh ko dari LabuanBajo",1,,
Yuk donasi.. Dan jangan di skip iklannya,1,,
"Haii Le...  Dapat salam dari Kupang,  NTT <U+0001F607><U+0001F607>
Gbu <U+0001F607><U+0001F607><U+0001F917>",1,,
What lele ke NTT <U+0001F62D><U+0001F62D><U+0001F62D>,1,,
39 MENIT YANG LALU,1,,
Lele kamu keren !!!,2,,
aku mau donation tapi udh di tutup... :'(,2,,
"Bro

Cobalah ke plosok flores",1,,
Mantappp lelele,2,,
Semangat kak<U+0001F4AA><U+0001F44D>,2,,
Kasihan lihat bapaknya. Ngomongnya kayak ngos-ngosan gitu,2,,
lele kerennnnnnn,2,,
Kak kapan pergi mendaki lgi,1,,
"Pengen bantu tp udh ditutup... Eaktunya kurang panjang... Seharusnya bisa lebih panjang lagi batas waktunya le, biar lebih banyak. Paling tidak utk renovasi terkumpul 100jtan lah.. Niat bgt pengen bantu.. Semoga dilain kesempatan bisa ikutan bantu... :)",2,,
Salam dari NTT bang,1,,
"Mohon bantuannya teman-teman.. Kalsel lagi sangat memerlukan pertolongan karena bencana banjir:""( #PrayForKalsel",2,,
Up,1,,
"NTT LEWAT <U+0001F601><U+0001F601><U+0001F601> 
KUPANG",1,,
Harusnya leo jadi youtuber no 1 di indo bukan atta gledek,2,,
Wadapp,1,,
PengenKesana:v,1,,
Wah welcome to NTT ka Leo,1,,
"Kl renov bngunan kan ost mhl..kamar mandi aja leo dbuat layak,kayaknya kmr mandi kurang layak deh",2,,
Wow,1,,
Wow,,,
Lele agak sunburn ya<U+0001F602>,1,,
Leo iteman.. Hahaa,1,,
"waduuuh,daruraaaaaattt banget.yg mrk perlu WiFi buat belajar..toilet biar mandi ga diliatin,meja belajarnya jg kuraang banget,masa rame2 mejanya keciiill",2,,
Lele bilang ya 500kali.,1,,
Galfok sama pok-pok...<U+0001F414>,1,,
nyimaaakk bang,1,,
Ke gunung Semeru lagi ka,1,,
sayang banyak banyak sama leo,2,,
Mangrai Barat ohhhh,1,,
leleeeee <U+2764><U+2764><U+2764>,1,,
Akhirnyaaa lele,1,,
Telat <U+0001F614> mau donasi udah di tutup ya le?,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Mampir ke pulau Alor leleeeeeeee,1,,
Kangen water kn punya.nya pa libertus  papanha leo   ..,2,,
Suka Lele dibanding youtuber muda lainnya ya krn ini ni...iniiii,2,,
Sambil ngemil,1,,
Leeee kok keren leeee anak anak itu,2,,
Aku tinggal di Flores tapi di Larantuka,1,,
Lele mirip orang Balikpapan ngomong nya,1,,
BANG LELE WADDAAPPP,1,,
Itu rambut napa dah <U+0001F602><U+0001F602>,1,,
Tapi rumah kayu itu mahalll lo,1,,
Love,2,,
Yah sudah full... baru liat video ini..buat lagi lee,1,,
Ayo sisihkan uang mu untuk berdonasi agar Asrama Pak Damianus bisa menjadi lebih baik<U+0001F60A> semangat guis tinggal sedikit lagi udah terkumpul!,2,,
Emang kami diflores begini,1,,
Gw gabisa donate le tapi gw usahain ga skip iklan,2,,
KA SINGGAH KUPANG,1,,
terima kasih le,2,,
Bang aku tinggal di NTT,1,,
Ko Leo gimana adsen video ini di kasih buat mereka,1,,
Kaka coba pergi Di maumere saja kaka Di saya punya kampung,1,,
"Kalo bisa sekalian dipugar bangunannya,direnovasi, kerja sama dengan pemerintah disana apalagi donasinya udah lebih dri cukup biar lebih layak dan nampung banyak anak sekolah apalagi hal ini sudh di up divlog kamu le",2,,
Suka,2,,
No skip iklan,2,,
yuk jangan skip iklan yuk,2,,
PECEL LELE,0,,
Up guys,1,,
mama ku dari NTT flores,1,,
yayy,2,,
Cuss nonton ,2,,
Gercep nih,1,,
Pliss bang lee,1,,
"DATANG KE ROTE
DATANG KE ROTE 
DATANG KE ROTE
DATANG KE ROTE",1,,
"DATANG KE ROTE
DATANG KE ROTE 
DATANG KE ROTE
DATANG KE ROTE",1,,
"DATANG KE ROTE
DATANG KE ROTE 
DATANG KE ROTE
DATANG KE ROTE",1,,
"DATANG KE ROTE
DATANG KE ROTE 
DATANG KE ROTE
DATANG KE ROTE",1,,
Le lope sekebon,2,,
Bamng kata ilham,1,,
Telat nonton erwin maap ya erwin,1,,
Lelele saos tiram Ajinom**o,0,,
Telat 2 menit,1,,
Saya pikir ini chanelnya anak dedy combuzer,1,,
P ceritanya kayak wa wokwowkwowl,1,,
Mangats lele,2,,
<U+0001F642>,1,,
Lele,1,,
Temenya jeromy polin ini,1,,
Leeeeeeeeleeee,1,,
Sebelum ribuan,1,,
Ooo... oke oke.Ooo...oke oke..,1,,
Kok rotan si le hihihi,1,,
#noskipiklan,2,,
Lalalalelelele,1,,
Maaf lama,1,,
Leo,1,,
Leo,1,,
Salut <U+0001F97A>,2,,
"Selanjutnya kalau ada asrama atau fasilitas belajar di desa yang bisa kita benahi, tolong kasih tau aku yaaa. Siapa tau bisa kita bantu fasilitasi sama2 seperti asrama ini. Maju terus pendidikan Indonesia! <U+0001F1EE><U+0001F1E9>",2,,
<U+0001F525><U+0001F525><U+0001F525>,1,,
Okey siap,1,,
"Pengen banget ngerasain belajar mengajar sama adik-adik di desa, atau sekedar mendongeng buat mereka..",2,,
"@leonardo edwin teman2 bantuin pembangunan sekolah pelosok desa di Kalsel dong. Tepatnya di Desa Telaga Langsat, kabupaten hulu sungai selatan. Provinsi kalsel. Sekarang lgi proses bikin kelas2 adek2 di dasa sna",2,,
mantap<U+0001F525>,2,,
Wadaauuuuuww.ko lee.gua cuma punya satu harapan buat ko ko lele.semoga dapat hidayah seperti ko ko felix.salam gua dari pekan baru <U+0001F64F><U+0001F64F>,0,,
Yuk bisa yuk <U+0001F607>,2,,
Terima kasih orang baik<U+0001F642>,2,,
"God bless u and your fam bro
Semoga terus menjadi berkat untuk orang lain le",2,,
@PUTRA SIKUMBANG˜ apaan sih <U+0001F602><U+0001F602><U+0001F602><U+0001F602>,1,,
"YOKSS SEMANGAT PENDIDIKAN INDONESIA,Jangan pikirkan kegagalan hari ini pikirkanlah masa yang akan datang yg masih perlu kita lakukan semangatt 45:)",2,,
Bro Lele ayo berkunjung ke Maumere-Flores. Masih ada daerah terisolir yg butuh bantuan.,2,,
"Ajak Jerome Polin , ko leo siapa tau kebantu",1,,
Keren le,2,,
"Terimakasih kk Leo. 
Ada esrama di kabupaten sabu Raijua NTT KK. esrama di pulau sabu. Esrama Pastor Frans lacner. Yg butuh bantuan kk <U+0001F64F>",2,,
